DateKey,RegionID,ProductID,RevenueTarget,ProfitTarget
20221128,94,P0095,3670859,893189
20240403,6,P0464,2306792,246726
20230107,46,P0226,4241178,386744
20250310,118,P0500,1384911,116693
20240530,60,P0270,4034643,392007
20240823,87,P0217,627355,714420
20220613,26,P0082,3930314,772200
20230829,147,P0190,4956212,460263
20240727,76,P0394,1457814,38859
20250618,140,P0397,1850633,205953
20250626,42,P0050,2408357,216648
20241020,43,P0172,3264079,712980
20250120,29,P0436,3082797,317967
20250412,34,P0018,3681007,903941
20230217,82,P0407,4179815,917860
20231005,88,P0009,4625819,870526
20250208,59,P0483,501294,861649
20251009,72,P0199,2004080,511602
20250928,130,P0335,2731647,999397
20250721,58,P0276,1987500,53694
20251024,147,P0374,4189023,719014
20231006,28,P0460,695361,764408
20220625,101,P0068,226274,269450
20231223,56,P0478,294629,228100
20240227,85,P0169,418893,733855
20241205,74,P0277,2719562,134816
20240605,24,P0238,4662118,142018
20231101,135,P0153,2920751,910834
20220314,36,P0115,4199691,226080
20240824,145,P0017,625523,880218
20230619,26,P0471,3381959,483203
20250624,59,P0277,3910386,18976
20250516,31,P0394,3498601,901825
20240401,55,P0379,3955797,435192
20231207,60,P0295,2545540,436011
20230205,68,P0142,2208906,162922
20220902,148,P0074,3261285,667382
20240506,38,P0076,4265261,116910
20241124,3,P0416,90941,226770
20251203,70,P0109,1541944,450109
20240911,59,P0333,625696,834199
20221112,109,P0362,2806438,101445
20220825,114,P0320,3493515,570867
20231226,122,P0489,3687679,891308
20220905,86,P0138,3709917,863280
20240716,58,P0262,2134565,466782
20220615,31,P0147,2358065,147086
20250629,62,P0134,884723,115694
20240726,59,P0053,1147190,208304
20251124,79,P0329,95254,525176
20250303,13,P0246,2329321,45773
20220815,75,P0129,1401816,161997
20220820,109,P0491,2790403,456615
20220907,13,P0297,800288,620521
20220913,81,P0473,1453880,443962
20240409,48,P0129,4280559,269711
20250626,94,P0272,2990831,559450
20231125,56,P0342,4029764,534641
20250418,73,P0144,357291,349855
20240430,66,P0222,4574281,171488
20240117,58,P0391,3070759,295912
20220323,58,P0379,4359041,715404
20221016,25,P0080,3993968,574254
20250120,51,P0334,430938,254545
20221202,52,P0112,2828727,209105
20240803,24,P0141,1855648,820151
20230923,98,P0045,622053,18532
20250826,119,P0140,2435239,773064
20250224,132,P0417,4596466,98771
20240414,74,P0008,3340473,518460
20250511,9,P0446,4609517,662833
20230401,133,P0004,2075795,242982
20240227,81,P0441,3727319,817810
20241125,70,P0419,1239997,533268
20250405,119,P0032,1100654,45098
20240923,86,P0245,3698236,140812
20220927,142,P0045,1687316,398469
20240331,135,P0214,3910037,563996
20241120,78,P0410,3221887,740624
20220515,33,P0221,4974326,955732
20240816,146,P0254,4328400,789514
20230520,83,P0451,1062186,581195
20240229,74,P0443,3960955,722828
20221101,22,P0456,1256523,376627
20220810,83,P0089,4727637,983619
20250907,48,P0485,1984576,981474
20220620,76,P0208,329807,478532
20250129,27,P0069,4019287,805232
20240701,10,P0076,3937975,552403
20220707,88,P0398,789588,605911
20240730,42,P0331,604199,47927
20230529,16,P0183,646669,685078
20241023,112,P0078,180594,799438
20231120,12,P0125,4361084,398861
20220825,121,P0462,1001715,848673
20250414,70,P0029,415136,63425
20251130,79,P0345,3252492,516347
20220411,19,P0348,874725,985088
20251009,76,P0266,2313800,100811
20250129,13,P0219,1347699,573078
20250823,46,P0109,3752589,41329
20250712,135,P0390,4926948,957515
20240812,83,P0039,167078,197881
20240617,67,P0290,3127016,495268
20230908,118,P0075,3912813,535588
20221028,110,P0142,1885758,221697
20230104,91,P0148,2137763,987115
20221207,102,P0185,2495724,962233
20250627,122,P0396,4903210,460749
20240928,104,P0128,4245952,893041
20250109,73,P0384,1663975,464018
20230130,17,P0119,3256864,263310
20240604,116,P0395,4478690,244683
20230624,129,P0347,3580294,678486
20221226,35,P0432,4837109,149551
20220903,7,P0287,4449347,956914
20230512,48,P0316,1402413,247912
20220724,50,P0389,4086009,28032
20250223,28,P0033,769793,697445
20230605,73,P0149,3699345,167241
20230530,97,P0404,4699106,341071
20230711,99,P0409,1540146,413847
20230117,79,P0210,508642,722532
20250612,38,P0425,2404584,181085
20230922,107,P0141,2336962,187234
20240901,110,P0255,4056765,324863
20231122,122,P0216,2105443,119967
20251110,1,P0261,381458,877772
20220709,81,P0060,1322097,111112
20250228,63,P0318,4239490,126510
20251011,114,P0220,3656490,975549
20250329,113,P0481,4021501,518745
20240514,25,P0371,545413,186651
20240111,113,P0475,1554831,606097
20221226,59,P0161,3066024,111358
20241029,78,P0435,1918674,284703
20251114,9,P0174,1051493,977002
20251201,95,P0110,1986758,450906
20250225,9,P0239,161990,577117
20250801,22,P0146,2728852,265834
20221004,150,P0315,1838884,47743
20220625,39,P0467,3545985,960429
20230730,87,P0108,2181091,159305
20240331,17,P0470,2215658,61159
20231126,76,P0405,859675,36551
20250120,26,P0104,482156,214115
20251111,48,P0387,2847085,835000
20250426,45,P0242,2233338,25610
20220130,42,P0118,4123806,16185
20240806,33,P0253,189872,584840
20220518,100,P0468,2528488,612250
20250216,94,P0165,4697703,30100
20220213,32,P0033,2169823,822950
20250822,64,P0142,1536044,829046
20221212,20,P0272,4956865,316194
20220609,127,P0127,52883,230640
20251218,55,P0130,3270140,818358
20240706,81,P0362,653128,854385
20250803,145,P0388,3478372,16706
20230708,48,P0052,1752656,58624
20230919,42,P0260,1385494,950918
20230403,51,P0029,2130789,527581
20230610,74,P0280,2372649,923062
20221119,41,P0466,2010130,435194
20220618,30,P0056,1888985,300581
20241007,19,P0064,4154280,982673
20251121,25,P0121,3361700,259170
20220617,24,P0483,3997999,229056
20230217,32,P0195,2660518,262307
20220401,148,P0470,4495791,309756
20220616,53,P0404,1018438,37661
20230118,149,P0447,1829531,285747
20240127,62,P0161,661041,16203
20251108,140,P0242,3078693,507110
20230324,122,P0325,1757184,507819
20250725,41,P0353,391055,622226
20230905,61,P0201,126194,949317
20220526,137,P0116,2978147,665141
20230330,22,P0326,3864445,779481
20250710,119,P0268,2223120,592392
20221102,100,P0005,2145139,921734
20230816,110,P0252,4568490,425921
20250822,127,P0484,600638,252821
20230520,6,P0110,724788,803832
20251123,64,P0076,2424399,703458
20250906,96,P0091,1921101,692032
20251025,96,P0426,3373784,712969
20220727,141,P0015,2311487,744982
20251012,111,P0002,4713735,281213
20250926,123,P0405,3792810,107247
20230228,78,P0137,3479267,649062
20240813,135,P0164,3358852,911494
20220520,64,P0358,1389812,90394
20251104,69,P0171,920605,739806
20240927,54,P0226,238245,25213
20240527,9,P0103,552393,399788
20250708,7,P0270,982528,284943
20230809,21,P0341,4500058,779162
20230908,105,P0210,3818907,777629
20230718,45,P0196,2714072,778983
20231202,81,P0279,624653,123293
20240709,74,P0335,626090,222227
20240827,48,P0122,3266261,159336
20240610,14,P0416,2003574,73024
20221016,129,P0293,1619544,203330
20250516,117,P0061,2481974,313693
20230601,16,P0061,3942729,649228
20220709,90,P0175,1248240,337202
20250204,23,P0105,2564745,466969
20220806,21,P0299,2809302,499690
20221111,80,P0180,367935,320208
20221117,29,P0153,264532,385407
20250521,68,P0435,1849029,734820
20240210,88,P0490,2652683,528568
20230719,150,P0050,644480,863935
20231022,11,P0116,4088476,179475
20220902,96,P0305,1969267,38731
20251225,77,P0009,3795151,339344
20250406,138,P0147,571008,615146
20230502,2,P0020,1690444,412724
20230514,133,P0021,167922,942632
20250304,67,P0419,995389,557472
20220828,35,P0311,224538,157928
20250324,11,P0044,2862474,511187
20250223,91,P0407,907795,775414
20250831,50,P0102,4862342,309657
20230828,120,P0466,2940028,874238
20220727,19,P0042,3732871,650397
20220812,102,P0123,1793437,212098
20230829,106,P0441,577820,410111
20240323,4,P0246,3117841,527206
20241212,124,P0181,4234883,84911
20221226,64,P0396,3085080,895200
20240910,93,P0093,1489002,32462
20250920,91,P0087,3151903,634305
20230326,46,P0182,2952406,710862
20250210,48,P0225,2635641,357771
20240814,24,P0227,3201243,225165
20220516,137,P0426,4925705,809235
20240106,102,P0112,4671714,325508
20240809,128,P0428,4641945,493243
20220525,40,P0075,1930494,603606
20250110,140,P0168,2306626,790760
20220106,99,P0428,4311424,899610
20230722,8,P0456,3510646,948991
20240505,34,P0486,4676326,406413
20251020,52,P0470,2400021,147654
20230411,97,P0298,2960123,937269
20241111,102,P0339,3092295,192673
20220606,43,P0194,2506047,274927
20240323,34,P0309,2982616,918444
20221113,38,P0065,626021,903448
20250110,61,P0125,4096570,156842
20230421,51,P0165,1386682,191687
20241111,51,P0400,2130826,993255
20251111,148,P0018,4866560,493180
20230211,108,P0287,1563330,986423
20240819,56,P0496,1933568,615933
20240722,130,P0238,1143103,515591
20230427,49,P0418,130330,470721
20220307,127,P0036,4837385,211519
20220708,136,P0478,4790307,630104
20220302,90,P0288,2569653,341618
20250824,39,P0338,3932277,84686
20240428,147,P0326,88157,174397
20220604,14,P0006,2617308,854201
20250420,70,P0132,1914600,152158
20230301,137,P0340,4934498,256165
20220208,28,P0075,2447957,536884
20240215,122,P0414,2445876,869310
20230819,30,P0237,288989,488280
20230403,96,P0065,1611157,299099
20251101,54,P0188,790105,931795
20251219,130,P0105,921714,727265
20220318,27,P0210,3473680,620877
20230111,86,P0231,1016364,936547
20240515,140,P0278,1197584,753375
20221010,116,P0420,576380,322702
20240906,138,P0237,4393364,777267
20250919,63,P0236,1890861,445131
20240306,5,P0031,978474,497822
20240720,4,P0284,550633,740819
20220308,27,P0160,309028,396274
20230630,106,P0366,96943,201095
20250416,144,P0471,647540,197650
20230609,51,P0178,2957045,716170
20230613,44,P0461,4680922,878732
20250606,149,P0008,4780032,856837
20240702,97,P0306,4896154,399286
20240915,113,P0072,3374202,294174
20220927,8,P0023,996137,850407
20220715,78,P0251,3580153,476081
20220127,113,P0151,3049456,292431
20251222,99,P0006,4526217,114380
20250519,74,P0383,1352942,427255
20221014,61,P0219,2548884,688403
20220902,105,P0369,940692,120163
20220303,59,P0227,309912,295398
20240614,138,P0465,4795075,711421
20230922,3,P0336,3835250,642477
20230219,68,P0110,3999839,876686
20250926,47,P0369,214826,50549
20250612,150,P0387,1337486,920015
20220105,19,P0020,1497873,298116
20240414,74,P0069,849459,510178
20250605,13,P0363,876994,554381
20220627,64,P0238,528706,595239
20221230,20,P0462,2089123,120573
20240210,67,P0308,4554783,431292
20241107,22,P0436,3372997,331115
20230921,113,P0022,365842,610980
20250520,80,P0281,1358173,980349
20220327,134,P0087,863688,412471
20240313,41,P0371,1822701,231580
20230709,107,P0040,3730516,631438
20241124,122,P0366,3959809,337720
20251018,148,P0073,1262716,617996
20230108,93,P0115,1513181,587216
20241220,144,P0403,1072320,10298
20231228,50,P0311,2992664,863241
20230701,67,P0107,2477733,316376
20230803,18,P0127,75162,51633
20240905,149,P0185,4095905,160982
20250302,16,P0089,4810329,194891
20220717,150,P0169,4585641,682953
20220823,129,P0094,2568547,451420
20220207,24,P0081,4899287,649092
20240227,79,P0448,4408037,674423
20240105,123,P0108,672968,496768
20240610,43,P0480,3527971,222629
20220218,99,P0006,480013,624897
20221015,21,P0255,2586950,569645
20240613,82,P0480,1900095,948292
20220617,1,P0299,3107007,425060
20240615,70,P0187,2897551,500323
20220725,112,P0484,1140308,262446
20250314,74,P0451,3408009,906226
20230118,133,P0156,4021273,293678
20231113,78,P0153,145774,388598
20250601,55,P0283,3349529,285839
20241231,53,P0200,3164399,965049
20241102,51,P0018,3974800,917644
20220417,2,P0034,811343,291223
20240726,4,P0416,1261286,380121
20250510,17,P0309,842417,947382
20250902,128,P0359,3193043,929510
20250919,8,P0220,4988814,68845
20230913,58,P0261,2283031,984017
20240531,105,P0321,4718844,647907
20250503,72,P0318,4214875,561001
20230311,51,P0119,2688061,122917
20240322,63,P0462,614108,460385
20230919,9,P0296,3529936,437180
20240703,125,P0180,3459165,870167
20220620,42,P0009,4472494,512654
20251115,84,P0063,2997071,458030
20230209,12,P0403,490631,924543
20240615,129,P0294,2960317,877478
20240103,139,P0147,1190783,774229
20230326,28,P0441,1981515,909110
20231227,3,P0139,3907353,667706
20250116,17,P0318,3689852,173554
20251004,24,P0094,3222810,863969
20230222,51,P0057,1778316,711523
20230509,7,P0390,1469822,637567
20230111,115,P0053,1177369,19309
20240724,108,P0014,333713,373492
20240801,79,P0473,4114392,644814
20240513,57,P0320,1236742,396827
20250609,110,P0070,4097571,752398
20230604,140,P0182,2631134,338165
20220618,127,P0067,231748,843865
20230905,67,P0223,3800077,605656
20230204,9,P0037,2516294,411311
20250629,136,P0337,3649350,471011
20240619,67,P0048,2140220,225521
20220104,111,P0482,309370,252887
20250305,35,P0214,1176924,620697
20230419,37,P0137,4088882,599508
20230630,25,P0488,4516623,284966
20231119,82,P0437,1754849,96760
20250818,140,P0370,646796,12070
20250831,47,P0244,2119368,841605
20240730,56,P0263,2000729,387896
20250627,41,P0500,1156600,81532
20250910,44,P0130,4986920,890954
20241030,83,P0133,3618803,437936
20240502,133,P0248,3220129,184494
20220818,66,P0089,4316397,81990
20240131,21,P0385,1772230,284696
20240216,16,P0495,4250800,973076
20241030,83,P0172,2200169,190774
20240210,137,P0182,3106497,574170
20220825,83,P0055,4552377,582664
20250411,27,P0478,617363,25961
20240415,138,P0024,865693,775121
20251211,145,P0068,2963769,17919
20220330,93,P0371,2809311,185665
20250928,110,P0246,3961596,450119
20231008,34,P0384,95188,128806
20250515,107,P0081,1108869,345975
20230304,10,P0200,4469887,374677
20241004,40,P0370,2613006,529269
20251205,130,P0068,849437,22921
20240920,74,P0189,1988657,930980
20241216,44,P0122,3986898,520661
20251127,61,P0475,2050942,160848
20230327,105,P0257,4477521,139817
20220715,82,P0318,3330996,225679
20230525,22,P0178,294848,254427
20221218,122,P0336,3034929,999015
20230404,130,P0266,4216984,117149
20250105,105,P0018,4459815,138607
20220810,141,P0067,2144712,577277
20231215,135,P0440,749459,669458
20230711,35,P0375,2499947,813105
20231003,8,P0230,388310,561245
20250707,20,P0282,4881652,985916
20230630,27,P0256,2283050,374037
20250128,141,P0153,3237482,241902
20250210,76,P0409,643892,669086
20251029,74,P0210,683600,918497
20230106,51,P0151,73722,250213
20240426,100,P0267,4613020,419558
20250409,1,P0298,2606114,781646
20231124,104,P0250,2385627,222341
20241216,63,P0192,4507053,666930
20240329,135,P0074,1877434,848679
20250719,90,P0245,1891637,426659
20241226,21,P0426,1226285,808720
20240507,148,P0499,2945560,639781
20221031,18,P0380,2803883,546622
20250630,81,P0208,117216,824404
20240608,36,P0255,3765690,321124
20220106,111,P0206,937877,499436
20241125,65,P0353,1091304,961756
20240730,110,P0386,2387138,218309
20241227,127,P0284,4333678,256728
20220302,98,P0194,1169160,574495
20241013,99,P0123,2428560,438644
20240703,130,P0077,4808947,406337
20230330,85,P0029,3334973,782423
20230310,15,P0134,3706178,454027
20251227,55,P0069,3299020,343034
20220523,68,P0296,1963862,528511
20240225,49,P0478,2580252,591551
20230612,12,P0359,4189535,411318
20220206,90,P0351,4046730,680355
20240319,142,P0231,4787921,82438
20221120,48,P0393,1195172,889445
20221124,5,P0394,57257,910593
20241211,45,P0464,4912195,544613
20250601,43,P0462,1822455,867505
20240608,118,P0031,1494875,478014
20250213,82,P0304,4705179,97231
20220809,134,P0246,3016497,806721
20220120,94,P0283,321122,347781
20250930,88,P0489,658859,538220
20240413,120,P0095,3172852,461850
20220214,122,P0387,3117249,378885
20220101,77,P0146,3123267,290474
20250125,147,P0487,2583201,157842
20250505,60,P0107,4035411,81306
20250925,101,P0080,4834758,881252
20220418,72,P0045,2276924,152736
20221111,12,P0483,2650970,614750
20240321,23,P0298,417553,674347
20250804,35,P0254,3259262,915521
20240626,15,P0319,1682588,443648
20250609,34,P0254,569847,553546
20220717,147,P0045,1429400,364931
20230902,9,P0030,4023321,626650
20240813,66,P0217,1252874,61781
20220915,79,P0092,2720127,643006
20220207,41,P0176,2540548,363460
20230226,150,P0086,1605672,149846
20240415,5,P0289,4607062,273895
20241005,41,P0044,3347098,680125
20220711,117,P0430,696303,751855
20220322,40,P0314,4306296,619104
20230704,53,P0328,3638886,392129
20220414,116,P0107,986749,622080
20220311,22,P0391,4486808,312320
20250307,126,P0324,2672493,287619
20221104,124,P0119,3559359,710093
20230714,49,P0020,1719505,341422
20220216,35,P0091,2034493,567061
20240714,105,P0498,2896978,596476
20231017,5,P0172,2531306,169020
20230315,141,P0141,1033936,153821
20230112,104,P0228,410569,856945
20220812,147,P0174,4766769,502363
20221001,3,P0093,1533514,346246
20230617,129,P0278,2559882,513754
20240325,121,P0469,2835313,308318
20250507,4,P0218,2161810,514121
20240503,79,P0058,2077368,824074
20220427,143,P0460,2376661,103361
20241018,77,P0204,3351133,824577
20231013,127,P0018,2518809,573354
20250516,102,P0340,1392356,47093
20240620,125,P0422,2076333,454433
20231029,22,P0475,2256050,591038
20251209,41,P0154,3693095,107775
20241216,134,P0118,1952725,92941
20231206,68,P0385,4919027,541310
20250222,62,P0232,1150382,688085
20250424,127,P0161,3585342,65532
20221015,53,P0342,2868072,736161
20221001,14,P0188,3351909,511784
20231006,11,P0405,3747951,915190
20230510,82,P0424,3770339,757848
20240715,20,P0222,954213,469029
20240105,128,P0339,2631829,534025
20240123,144,P0336,1452504,383200
20231007,112,P0268,1218245,712917
20250101,37,P0030,1968166,390301
20240715,74,P0330,1624685,108874
20250426,67,P0162,2312790,168959
20250710,70,P0096,4304972,87823
20240802,19,P0225,1684517,139023
20220225,47,P0383,4196946,769560
20240304,33,P0335,701206,22493
20240103,115,P0473,3737871,970056
20220317,90,P0247,2335035,792183
20240804,121,P0116,2411360,648174
20240903,37,P0210,4409503,417518
20250501,75,P0232,3384442,379170
20241211,114,P0281,638267,236583
20230418,96,P0055,2027219,297088
20220216,16,P0218,2554949,974426
20230805,89,P0389,4783415,729982
20220529,123,P0228,482728,740937
20221223,12,P0481,3661022,288508
20230228,35,P0434,1866513,357029
20230827,100,P0208,509463,815965
