InventoryID,DateKey,ProductID,RegionID,OpeningStock,ClosingStock
I021478,20221210,P0382,2,3705,1285
I021479,20230508,P0331,110,1091,2311
I021480,20220726,P0397,9,1099,3683
I021481,20240513,P0408,121,1068,3976
I021482,20250310,P0420,139,3261,2188
I021483,20220919,P0114,26,1680,2843
I021484,20220708,P0255,39,2890,2136
I021485,20250701,P0126,3,3251,2879
I021486,20231201,P0461,113,2849,1509
I021487,20240712,P0050,116,3804,98
I021488,20220814,P0449,16,4784,1249
I021489,20250118,P0425,127,388,81
I021490,20220821,P0442,110,1024,1406
I021491,20240531,P0063,138,3134,3841
I021492,20230618,P0034,73,4743,1398
I021493,20241214,P0421,137,2283,1730
I021494,20230323,P0067,72,2689,957
I021495,20220305,P0276,113,3541,2308
I021496,20241023,P0135,150,1390,3510
I021497,20240315,P0490,139,3930,498
I021498,20220328,P0082,65,2554,2346
I021499,20230205,P0220,74,3442,1522
I021500,20250926,P0226,88,3026,104
I021501,20221107,P0263,120,3091,1660
I021502,20220607,P0221,1,2052,1265
I021503,20251127,P0188,33,4646,3640
I021504,20241227,P0208,53,880,3613
I021505,20240729,P0100,133,3590,1890
I021506,20250727,P0103,37,710,1275
I021507,20251005,P0462,22,557,2780
I021508,20250727,P0032,95,468,422
I021509,20221013,P0423,61,3389,3338
I021510,20220720,P0404,91,1301,2136
I021511,20250503,P0001,36,829,2567
I021512,20221016,P0262,92,2525,2079
I021513,20231105,P0116,112,4439,2893
I021514,20220821,P0195,79,563,3931
I021515,20241001,P0483,36,1646,2046
I021516,20230717,P0333,45,2110,3969
I021517,20230407,P0488,53,2455,1492
I021518,20240211,P0301,51,851,1279
I021519,20231106,P0281,114,541,1780
I021520,20220930,P0260,65,2894,1506
I021521,20240404,P0260,126,2908,2392
I021522,20250607,P0003,54,553,3526
I021523,20240629,P0091,34,334,2211
I021524,20240327,P0044,137,3877,2444
I021525,20220310,P0240,52,2630,635
I021526,20250922,P0037,96,118,2305
I021527,20240117,P0372,134,3292,123
I021528,20250514,P0310,45,4968,2209
I021529,20240605,P0257,123,2306,2792
I021530,20220327,P0064,124,2052,347
I021531,20240816,P0332,73,3053,3772
I021532,20241008,P0234,143,2739,1047
I021533,20230831,P0476,38,835,962
I021534,20230331,P0457,87,2896,1342
I021535,20221221,P0092,141,2423,1043
I021536,20250930,P0052,57,4241,1629
I021537,20250701,P0430,92,156,415
I021538,20230621,P0091,130,167,3040
I021539,20240301,P0242,65,3592,96
I021540,20240517,P0062,116,2068,3125
I021541,20221109,P0343,52,131,2441
I021542,20250422,P0433,34,4155,250
I021543,20231123,P0304,76,2696,3895
I021544,20220123,P0065,103,1735,2462
I021545,20220204,P0209,145,4751,3160
I021546,20250126,P0460,9,116,1004
I021547,20241215,P0125,71,1012,1381
I021548,20230712,P0386,109,3233,1395
I021549,20231213,P0030,57,2194,3432
I021550,20230329,P0040,146,1342,908
I021551,20241229,P0174,28,4101,3320
I021552,20240918,P0031,26,1157,798
I021553,20220219,P0060,49,3397,3652
I021554,20250520,P0359,90,4886,2871
I021555,20230919,P0101,141,1718,1730
I021556,20230210,P0056,60,4886,3103
I021557,20230424,P0081,57,2097,2066
I021558,20230106,P0378,90,3332,2952
I021559,20221201,P0299,81,3417,1191
I021560,20220612,P0322,6,3748,178
I021561,20240522,P0186,107,937,1382
I021562,20251205,P0463,104,2243,2244
I021563,20240908,P0431,58,1325,3111
I021564,20250614,P0105,71,1902,3809
I021565,20230322,P0383,51,387,1638
I021566,20251217,P0237,108,2670,3813
I021567,20250912,P0111,134,4400,3205
I021568,20240105,P0169,140,3118,3023
I021569,20230613,P0124,65,1684,3572
I021570,20221025,P0335,5,1037,2143
I021571,20220927,P0186,18,3691,2404
I021572,20240529,P0037,61,172,2186
I021573,20250622,P0464,87,747,3142
I021574,20230524,P0448,55,4101,2700
I021575,20221018,P0157,33,3982,1896
I021576,20251017,P0298,61,4984,237
I021577,20250129,P0203,78,1037,2506
I021578,20230629,P0440,143,3115,1662
I021579,20250905,P0079,123,2969,1161
I021580,20230726,P0017,98,1255,3002
I021581,20250312,P0175,63,3279,3734
I021582,20220307,P0368,30,1623,3383
I021583,20220828,P0167,111,1726,132
I021584,20241125,P0320,73,2056,824
I021585,20250312,P0336,9,3940,2602
I021586,20230804,P0498,37,1978,1567
I021587,20230122,P0196,51,4947,2925
I021588,20251229,P0050,57,2150,744
I021589,20220125,P0383,77,481,3019
I021590,20240504,P0301,79,2260,633
I021591,20221120,P0310,100,3003,552
I021592,20240713,P0351,125,680,3186
I021593,20221220,P0124,60,170,58
I021594,20231122,P0484,16,4223,2175
I021595,20220416,P0391,133,4758,3192
I021596,20230520,P0076,147,4646,3980
I021597,20250211,P0114,65,894,444
I021598,20240820,P0272,61,3353,1903
I021599,20230719,P0276,53,2636,588
I021600,20240411,P0193,5,2342,165
I021601,20230730,P0099,94,1780,2643
I021602,20220802,P0190,46,298,3287
I021603,20231120,P0406,67,4262,690
I021604,20251124,P0279,87,816,2329
I021605,20241129,P0128,57,1487,496
I021606,20240218,P0112,29,1921,1053
I021607,20220816,P0107,21,4646,756
I021608,20230828,P0035,104,2010,3138
I021609,20230902,P0184,1,3105,3473
I021610,20230822,P0093,52,1474,1520
I021611,20220727,P0434,90,3695,3305
I021612,20230120,P0010,10,3481,2936
I021613,20250506,P0485,6,3670,3416
I021614,20240426,P0124,119,1922,452
I021615,20230616,P0426,73,578,2871
I021616,20231026,P0042,48,1287,1691
I021617,20240125,P0413,85,3039,1614
I021618,20251015,P0248,16,2833,961
I021619,20220901,P0282,39,2497,983
I021620,20251006,P0057,123,1656,3141
I021621,20240522,P0475,6,4546,1597
I021622,20220905,P0422,133,270,3904
I021623,20231006,P0498,78,249,3539
I021624,20251129,P0399,14,4294,2845
I021625,20221213,P0283,137,4086,933
I021626,20220328,P0432,92,3513,3271
I021627,20240808,P0287,82,1782,503
I021628,20250605,P0308,150,3133,876
I021629,20231124,P0052,24,3120,969
I021630,20220403,P0350,65,2429,3736
I021631,20220904,P0303,14,2069,2272
I021632,20240404,P0317,133,630,2294
I021633,20240808,P0088,115,181,3020
I021634,20230517,P0360,100,3389,1676
I021635,20220902,P0063,68,426,169
I021636,20220615,P0076,46,751,2125
I021637,20230708,P0070,121,2957,2049
I021638,20250622,P0010,79,4696,3003
I021639,20250410,P0494,42,2916,790
I021640,20240605,P0145,124,1219,2340
I021641,20230930,P0155,32,1687,2456
I021642,20220203,P0316,16,548,3706
I021643,20221115,P0200,97,2070,2984
I021644,20250520,P0099,12,2111,3653
I021645,20240928,P0207,126,4884,99
I021646,20230404,P0303,56,932,758
I021647,20250923,P0023,67,2548,1474
I021648,20220305,P0174,12,2140,653
I021649,20230818,P0187,106,1381,3772
I021650,20240804,P0029,114,1676,2670
I021651,20221213,P0304,22,2541,2087
I021652,20230605,P0411,143,3092,2971
I021653,20230108,P0377,22,4222,1323
I021654,20230418,P0423,148,610,2898
I021655,20230309,P0145,143,2003,3487
I021656,20231123,P0006,57,3777,370
I021657,20240422,P0173,23,3893,3510
I021658,20240629,P0481,81,3113,3036
I021659,20220518,P0289,45,924,1785
I021660,20240606,P0126,66,3945,783
I021661,20251220,P0500,124,4562,861
I021662,20250621,P0214,145,2058,559
I021663,20240401,P0203,70,3555,2809
I021664,20240215,P0450,57,781,1373
I021665,20240831,P0005,35,379,2021
I021666,20220430,P0034,51,2866,3638
I021667,20240312,P0071,89,4020,576
I021668,20240309,P0277,44,589,1291
I021669,20230528,P0457,29,316,1879
I021670,20220507,P0382,28,3192,1685
I021671,20230523,P0027,61,2530,3385
I021672,20240715,P0366,142,3294,3406
I021673,20240718,P0218,121,2120,1243
I021674,20240120,P0240,6,1517,3534
I021675,20221128,P0252,29,3069,750
I021676,20230115,P0194,62,281,1180
I021677,20250509,P0380,33,4722,3270
I021678,20230614,P0328,105,1518,3858
I021679,20230531,P0438,126,3220,261
I021680,20220516,P0399,124,3577,1567
I021681,20250222,P0093,109,1982,293
I021682,20250706,P0115,26,678,561
I021683,20230711,P0155,78,2802,1160
I021684,20230224,P0207,130,3653,984
I021685,20231201,P0365,6,1235,1387
I021686,20221025,P0214,139,4826,2076
I021687,20251010,P0282,68,4746,3900
I021688,20230420,P0421,36,2437,2027
I021689,20250520,P0394,31,1626,1370
I021690,20250623,P0327,145,3570,1417
I021691,20251008,P0236,68,2806,3607
I021692,20251107,P0433,129,596,3347
I021693,20240306,P0419,70,3440,1769
I021694,20220429,P0046,69,4509,990
I021695,20221022,P0456,100,2849,2847
I021696,20251219,P0094,58,4247,3348
I021697,20230427,P0077,123,3194,3708
I021698,20240617,P0008,127,1835,663
I021699,20240303,P0069,75,3486,164
I021700,20220121,P0348,55,3479,3373
I021701,20230601,P0314,15,1817,391
I021702,20241107,P0239,16,3312,1110
I021703,20250128,P0436,79,4402,2462
I021704,20241104,P0254,47,4310,3159
I021705,20240602,P0420,115,3659,1574
I021706,20241022,P0125,87,4862,2351
I021707,20230320,P0288,81,170,2060
I021708,20250413,P0161,128,737,3100
I021709,20250814,P0221,124,4857,2152
I021710,20241212,P0099,78,119,3566
I021711,20240427,P0433,40,1679,1748
I021712,20240103,P0190,10,492,3266
I021713,20220624,P0409,3,2185,850
I021714,20250714,P0226,112,2352,795
I021715,20230501,P0437,137,4727,1351
I021716,20230606,P0109,58,3479,970
I021717,20230626,P0026,66,3890,569
I021718,20250101,P0075,5,663,3561
I021719,20230821,P0132,104,1230,600
I021720,20250419,P0197,63,3302,3945
I021721,20250904,P0349,23,2061,2396
I021722,20240529,P0444,26,840,1100
I021723,20241227,P0427,73,257,3771
I021724,20220725,P0465,27,1890,1931
I021725,20250505,P0364,29,2158,3343
I021726,20221228,P0168,85,1827,3146
I021727,20230612,P0251,94,279,2118
I021728,20241227,P0396,5,758,1972
I021729,20240910,P0231,131,4664,1391
I021730,20230609,P0009,45,1873,1143
I021731,20240510,P0159,113,1952,2518
I021732,20240907,P0100,15,890,2183
I021733,20231101,P0424,29,4368,499
I021734,20250819,P0378,21,1709,312
I021735,20240318,P0228,74,1873,3706
I021736,20241011,P0306,133,3714,3846
I021737,20220219,P0009,78,2121,3970
I021738,20241116,P0016,67,4827,297
I021739,20250324,P0392,8,1378,1809
I021740,20250526,P0132,114,2068,2946
I021741,20250404,P0340,25,2481,3813
I021742,20241231,P0234,124,4690,1524
I021743,20220619,P0429,124,114,1746
I021744,20250429,P0340,148,423,1572
I021745,20250319,P0103,54,4488,2549
I021746,20230222,P0123,61,993,3382
I021747,20250811,P0464,126,1673,2117
I021748,20240525,P0059,26,4469,2333
I021749,20251228,P0299,58,2167,111
I021750,20230819,P0461,150,4854,3562
I021751,20230417,P0234,60,2827,590
I021752,20220808,P0113,9,885,1305
I021753,20230919,P0327,101,2928,3322
I021754,20230402,P0118,138,660,2099
I021755,20251031,P0410,82,4696,3998
I021756,20230204,P0471,126,251,2681
I021757,20240623,P0004,105,4193,1125
I021758,20240217,P0260,33,2829,2470
I021759,20250810,P0413,100,1034,3420
I021760,20251031,P0037,100,3101,3207
I021761,20221231,P0454,67,4214,1277
I021762,20220908,P0270,54,3203,2925
I021763,20250425,P0316,6,3499,3736
I021764,20230701,P0470,34,177,3571
I021765,20220622,P0118,64,812,2337
I021766,20230430,P0133,92,3415,1488
I021767,20250628,P0353,104,924,2170
I021768,20231114,P0334,81,3521,71
I021769,20250601,P0192,80,428,2544
I021770,20250828,P0063,61,2815,578
I021771,20240609,P0081,141,4384,1826
I021772,20251214,P0197,135,2483,2278
I021773,20220614,P0004,43,1864,1946
I021774,20250118,P0046,26,4088,1094
I021775,20230709,P0483,45,2723,3783
I021776,20240214,P0194,110,1297,2319
I021777,20250331,P0163,49,835,306
I021778,20251013,P0137,16,2975,316
I021779,20240124,P0415,28,3910,2013
I021780,20250922,P0084,112,2750,1042
I021781,20231110,P0371,44,2759,2674
I021782,20250208,P0223,103,1622,2510
I021783,20230807,P0421,124,2369,3370
I021784,20250105,P0085,38,2187,1206
I021785,20240222,P0297,30,222,2980
I021786,20250412,P0118,148,835,3828
I021787,20250210,P0142,127,537,1997
I021788,20241128,P0237,109,2588,2166
I021789,20240420,P0440,102,4900,279
I021790,20220606,P0475,85,4333,1408
I021791,20240609,P0176,22,929,3187
I021792,20250126,P0485,63,309,1399
I021793,20230815,P0473,22,2196,914
I021794,20221030,P0051,101,757,1780
I021795,20220302,P0012,27,3497,767
I021796,20220712,P0258,44,3711,1179
I021797,20250706,P0158,100,2324,2799
I021798,20250902,P0261,148,1748,829
I021799,20230316,P0297,35,2153,209
I021800,20240929,P0107,19,2265,514
I021801,20250216,P0071,72,3221,3042
I021802,20250910,P0123,34,425,2449
I021803,20250920,P0433,142,3846,3041
I021804,20220305,P0352,52,1286,2644
I021805,20220822,P0419,41,4351,1622
I021806,20240102,P0004,146,273,1515
I021807,20220316,P0208,106,2396,2886
I021808,20250121,P0382,103,895,479
I021809,20221223,P0299,110,1845,3662
I021810,20240323,P0199,139,2805,1556
I021811,20250501,P0327,15,4813,2652
I021812,20220401,P0441,119,4724,1417
I021813,20240627,P0272,66,1790,373
I021814,20220114,P0096,10,705,2281
I021815,20241202,P0354,59,2841,2646
I021816,20230904,P0441,135,4351,2653
I021817,20230331,P0065,65,3499,2051
I021818,20220809,P0325,59,3606,2413
I021819,20240313,P0134,30,4227,1164
I021820,20231104,P0235,115,1528,993
I021821,20231004,P0336,117,383,314
I021822,20230802,P0145,60,399,2766
I021823,20230131,P0374,61,4527,3638
I021824,20231005,P0225,44,1343,206
I021825,20240523,P0316,141,2177,2616
I021826,20251016,P0485,124,564,2816
I021827,20220726,P0413,57,3686,3730
I021828,20251223,P0298,65,365,3332
I021829,20220118,P0074,70,2383,1927
I021830,20230304,P0434,29,3721,2617
I021831,20231205,P0101,37,4114,101
I021832,20250831,P0340,147,4689,1535
I021833,20240426,P0326,28,4790,2034
I021834,20230122,P0191,101,3964,400
I021835,20231012,P0453,109,1413,3039
I021836,20231115,P0145,35,3643,1380
I021837,20240208,P0006,148,3278,674
I021838,20221215,P0328,45,2105,1271
I021839,20220303,P0272,72,1051,2817
I021840,20250604,P0194,27,1713,918
I021841,20230214,P0219,47,2317,3795
I021842,20230405,P0403,87,2491,1058
I021843,20220607,P0411,145,3343,1103
I021844,20230521,P0155,53,3422,2612
I021845,20250413,P0182,107,4969,2038
I021846,20220408,P0190,54,3296,969
I021847,20241019,P0223,91,3449,1790
I021848,20240519,P0154,50,2452,3132
I021849,20220805,P0408,75,2504,3787
I021850,20240630,P0306,64,1680,1704
I021851,20230608,P0188,94,4287,2291
I021852,20220321,P0085,89,4293,1669
I021853,20230207,P0295,13,4068,864
I021854,20231105,P0199,137,3453,2136
I021855,20220415,P0119,48,4994,682
I021856,20231004,P0339,53,4964,1044
I021857,20250923,P0140,150,277,3384
I021858,20250118,P0374,16,1066,2047
I021859,20240218,P0295,28,4142,3189
I021860,20230729,P0037,43,1019,859
I021861,20250901,P0297,4,1764,2711
I021862,20230620,P0140,18,3722,1308
I021863,20250719,P0251,14,1488,683
I021864,20221208,P0057,109,344,1050
I021865,20220224,P0302,98,2556,423
I021866,20220622,P0230,146,4435,3361
I021867,20241217,P0394,40,1325,2784
I021868,20240605,P0101,16,3645,1111
I021869,20230812,P0357,24,1655,1604
I021870,20240308,P0086,139,159,2165
I021871,20240303,P0038,91,2570,1910
I021872,20241214,P0039,119,4982,3207
I021873,20220425,P0406,145,893,2365
I021874,20240202,P0322,31,2347,1344
I021875,20220101,P0148,45,2843,2443
I021876,20231012,P0312,136,1821,2459
I021877,20240221,P0063,13,4741,2083
I021878,20240305,P0131,125,3944,3653
I021879,20230408,P0436,10,2229,3497
I021880,20240419,P0282,107,3194,1149
I021881,20240608,P0173,130,1241,2201
I021882,20230908,P0035,55,4155,1605
I021883,20240416,P0249,145,2955,607
I021884,20250217,P0065,6,2962,2725
I021885,20250414,P0189,130,2716,710
I021886,20230713,P0124,100,1708,3277
I021887,20250830,P0062,81,4471,705
I021888,20240523,P0494,35,2173,3231
I021889,20240710,P0075,141,3752,1888
I021890,20220513,P0346,65,663,1536
I021891,20240327,P0005,49,3964,3529
I021892,20241209,P0410,115,2260,2315
I021893,20230511,P0040,112,2586,739
I021894,20240112,P0375,94,855,1717
I021895,20240620,P0084,146,404,1995
I021896,20220917,P0080,84,3175,658
I021897,20220712,P0236,113,272,3302
I021898,20220519,P0495,68,2204,742
I021899,20231128,P0170,86,171,325
I021900,20220221,P0099,78,4403,3647
I021901,20250731,P0454,17,922,886
I021902,20220413,P0288,99,2355,2002
I021903,20220324,P0360,63,2395,1719
I021904,20240107,P0406,76,3716,2895
I021905,20250406,P0173,23,3161,1590
I021906,20250919,P0016,128,3933,2563
I021907,20230128,P0336,96,643,3744
I021908,20230417,P0031,61,137,1938
I021909,20250322,P0039,70,785,114
I021910,20241215,P0147,85,874,79
I021911,20221031,P0300,94,1781,1211
I021912,20240125,P0093,29,4060,2206
I021913,20220130,P0319,135,1474,1584
I021914,20251106,P0194,10,2115,1747
I021915,20251229,P0014,142,3789,3627
I021916,20240802,P0091,129,3740,1725
I021917,20230722,P0347,24,3110,3913
I021918,20241218,P0357,63,1229,2847
I021919,20240329,P0459,105,1338,450
I021920,20251005,P0193,45,4060,1387
I021921,20220526,P0376,96,727,1438
I021922,20230614,P0336,150,4622,3612
I021923,20240330,P0371,69,2503,942
I021924,20220415,P0014,25,3420,1583
I021925,20251218,P0330,24,2302,914
I021926,20250510,P0103,42,4973,960
I021927,20220330,P0260,69,1812,3843
I021928,20241226,P0111,147,738,3792
I021929,20241205,P0378,111,659,1685
I021930,20230522,P0162,118,3147,679
I021931,20240216,P0023,101,1939,1788
I021932,20240421,P0337,87,2440,597
I021933,20241012,P0184,7,4097,3944
I021934,20230815,P0195,143,4195,636
I021935,20250911,P0351,37,4742,1092
I021936,20250729,P0122,49,1136,1080
I021937,20221223,P0065,34,1315,2130
I021938,20220713,P0473,145,4650,935
I021939,20230408,P0252,36,580,1080
I021940,20220827,P0167,116,568,995
I021941,20250930,P0354,75,2101,2332
I021942,20230831,P0135,61,847,2511
I021943,20240822,P0114,110,1670,2662
I021944,20221231,P0396,13,3527,3066
I021945,20230312,P0194,111,1188,3260
I021946,20230602,P0059,43,4428,2808
I021947,20220122,P0495,64,4586,74
I021948,20240130,P0160,150,2384,2463
I021949,20220110,P0081,55,1802,680
I021950,20231122,P0009,137,3973,3405
I021951,20230918,P0450,83,4433,2415
I021952,20220405,P0189,41,216,726
I021953,20240702,P0003,34,3581,3177
I021954,20240621,P0099,19,1358,1521
I021955,20230828,P0362,129,3964,583
I021956,20230908,P0094,6,929,3407
I021957,20220205,P0123,115,945,2052
I021958,20250918,P0092,14,2504,2170
I021959,20220429,P0403,136,4840,3567
I021960,20251209,P0470,52,3721,2136
I021961,20221125,P0492,70,2710,2467
I021962,20251218,P0211,62,2928,1317
I021963,20230113,P0465,67,4891,430
I021964,20220204,P0282,115,448,3403
I021965,20220618,P0019,56,530,2533
I021966,20241209,P0399,16,1115,2271
I021967,20240527,P0346,81,1520,635
I021968,20251014,P0387,95,3371,1556
I021969,20240320,P0271,39,528,212
I021970,20250115,P0418,93,113,2795
I021971,20240602,P0134,27,4435,1951
I021972,20220219,P0058,51,4108,2008
I021973,20251220,P0382,144,4684,3315
I021974,20230108,P0418,123,400,1462
I021975,20220424,P0373,110,3128,1565
I021976,20231010,P0355,56,1876,3171
I021977,20241023,P0317,84,833,1008
I021978,20240316,P0325,100,1600,1523
I021979,20240519,P0277,145,4318,3239
I021980,20240218,P0082,51,4077,3532
I021981,20220811,P0326,8,2086,1163
I021982,20250512,P0139,104,2159,1590
I021983,20241122,P0228,141,302,766
I021984,20231021,P0318,26,1624,1547
I021985,20221013,P0457,19,646,3373
I021986,20220524,P0410,32,3277,2132
I021987,20230122,P0290,135,3469,2782
I021988,20220824,P0005,3,1898,2069
I021989,20231206,P0116,135,763,2577
I021990,20230927,P0395,63,737,640
I021991,20231001,P0028,94,2606,2800
I021992,20230925,P0139,80,2282,3689
I021993,20221229,P0237,67,1685,882
I021994,20230813,P0417,123,2281,227
I021995,20221020,P0268,64,2708,3914
I021996,20250624,P0324,65,3660,1399
I021997,20250108,P0239,96,4663,1077
I021998,20240228,P0384,133,495,2749
I021999,20250406,P0218,105,2032,874
I022000,20220507,P0336,43,4475,419
I022001,20230205,P0147,62,2912,1628
I022002,20230326,P0339,107,2359,1625
I022003,20250728,P0406,121,933,3020
I022004,20221226,P0075,89,710,2161
I022005,20221008,P0489,78,4218,2191
I022006,20221227,P0433,122,3491,975
I022007,20220217,P0180,137,1483,3224
I022008,20240707,P0494,138,4454,1278
I022009,20221210,P0285,37,4023,3777
I022010,20231110,P0083,13,1404,678
I022011,20240308,P0310,7,3484,900
I022012,20240311,P0313,129,126,3388
I022013,20220803,P0376,102,3950,340
I022014,20251020,P0267,100,2390,565
I022015,20221206,P0001,127,396,2263
I022016,20250914,P0397,34,2870,414
I022017,20250203,P0237,58,2704,158
I022018,20240317,P0035,106,4114,2355
I022019,20220601,P0097,47,3040,699
I022020,20220622,P0222,31,933,1371
